county,totalcountconfirmed,totalcountdeaths,newcountconfirmed,newcountdeaths,date
Calaveras,2.0,0.0,0,0,2020-03-24
Calaveras,2.0,0.0,0,0,2020-03-25
Calaveras,2.0,0.0,0,0,2020-03-26
Calaveras,2.0,0.0,0,0,2020-03-27
Calaveras,2.0,0.0,0,0,2020-03-28
Calaveras,2.0,0.0,0,0,2020-03-29
Calaveras,3.0,0.0,1,0,2020-03-30
Calaveras,3.0,0.0,0,0,2020-03-31
Calaveras,3.0,0.0,0,0,2020-04-01
Calaveras,3.0,0.0,0,0,2020-04-02
Calaveras,3.0,0.0,0,0,2020-04-03
Calaveras,3.0,0.0,0,0,2020-04-04
Calaveras,3.0,0.0,0,0,2020-04-05
Calaveras,4.0,0.0,1,0,2020-04-06
Calaveras,5.0,0.0,1,0,2020-04-07
Calaveras,5.0,0.0,0,0,2020-04-08
Calaveras,5.0,0.0,0,0,2020-04-09
Calaveras,5.0,0.0,0,0,2020-04-10
Calaveras,5.0,0.0,0,0,2020-04-11
Calaveras,5.0,0.0,0,0,2020-04-12
Calaveras,5.0,0.0,0,0,2020-04-13
Calaveras,5.0,0.0,0,0,2020-04-14
Calaveras,9.0,0.0,4,0,2020-04-15
Calaveras,10.0,0.0,1,0,2020-04-16
Calaveras,11.0,0.0,1,0,2020-04-17
Calaveras,12.0,0.0,1,0,2020-04-18
Calaveras,12.0,0.0,0,0,2020-04-19
Calaveras,12.0,0.0,0,0,2020-04-20
Calaveras,12.0,0.0,0,0,2020-04-21
Calaveras,12.0,0.0,0,0,2020-04-22
Calaveras,12.0,0.0,0,0,2020-04-23
Calaveras,12.0,0.0,0,0,2020-04-24
Calaveras,12.0,0.0,0,0,2020-04-25
Calaveras,13.0,0.0,1,0,2020-04-26
Calaveras,13.0,0.0,0,0,2020-04-27
Calaveras,13.0,0.0,0,0,2020-04-28
Calaveras,13.0,0.0,0,0,2020-04-29
Calaveras,13.0,0.0,0,0,2020-04-30
Calaveras,13.0,0.0,0,0,2020-05-01
Calaveras,13.0,0.0,0,0,2020-05-02
Calaveras,13.0,0.0,0,0,2020-05-03
Calaveras,13.0,0.0,0,0,2020-05-04
Calaveras,13.0,0.0,0,0,2020-05-05
Calaveras,13.0,0.0,0,0,2020-05-06
Calaveras,13.0,0.0,0,0,2020-05-07
Calaveras,13.0,0.0,0,0,2020-05-08
Calaveras,13.0,0.0,0,0,2020-05-09
Calaveras,13.0,0.0,0,0,2020-05-10
Calaveras,13.0,0.0,0,0,2020-05-11
Calaveras,13.0,0.0,0,0,2020-05-12
Calaveras,13.0,0.0,0,0,2020-05-13
Calaveras,13.0,0.0,0,0,2020-05-14
Calaveras,13.0,0.0,0,0,2020-05-15
Calaveras,13.0,0.0,0,0,2020-05-16
Calaveras,13.0,0.0,0,0,2020-05-17
Calaveras,13.0,0.0,0,0,2020-05-18
Calaveras,13.0,0.0,0,0,2020-05-19
Calaveras,13.0,0.0,0,0,2020-05-20
Calaveras,13.0,0.0,0,0,2020-05-21
Calaveras,13.0,0.0,0,0,2020-05-22
Calaveras,13.0,0.0,0,0,2020-05-23
Calaveras,13.0,0.0,0,0,2020-05-24
Calaveras,13.0,0.0,0,0,2020-05-25
Calaveras,13.0,0.0,0,0,2020-05-26
Calaveras,15.0,0.0,2,0,2020-05-27
Calaveras,15.0,0.0,0,0,2020-05-28
Calaveras,15.0,0.0,0,0,2020-05-29
Calaveras,15.0,0.0,0,0,2020-05-30
Calaveras,15.0,0.0,0,0,2020-05-31
Calaveras,15.0,0.0,0,0,2020-06-01
Calaveras,15.0,0.0,0,0,2020-06-02
Calaveras,15.0,0.0,0,0,2020-06-03
Calaveras,15.0,0.0,0,0,2020-06-04
Calaveras,16.0,0.0,1,0,2020-06-05
Calaveras,16.0,0.0,0,0,2020-06-06
Calaveras,16.0,0.0,0,0,2020-06-07
Calaveras,16.0,0.0,0,0,2020-06-08
Calaveras,16.0,0.0,0,0,2020-06-09
Calaveras,16.0,0.0,0,0,2020-06-10
Calaveras,16.0,0.0,0,0,2020-06-11
Calaveras,18.0,0.0,2,0,2020-06-12
Calaveras,18.0,0.0,0,0,2020-06-13
Calaveras,18.0,0.0,0,0,2020-06-14
Calaveras,18.0,0.0,0,0,2020-06-15
Calaveras,19.0,0.0,1,0,2020-06-16
Calaveras,20.0,0.0,1,0,2020-06-17
Calaveras,20.0,0.0,0,0,2020-06-18
Calaveras,20.0,0.0,0,0,2020-06-19
Calaveras,20.0,0.0,0,0,2020-06-20
Calaveras,20.0,0.0,0,0,2020-06-21
Calaveras,20.0,0.0,0,0,2020-06-22
Calaveras,26.0,0.0,6,0,2020-06-23
Calaveras,26.0,0.0,0,0,2020-06-24
Calaveras,26.0,0.0,0,0,2020-06-25
Calaveras,30.0,0.0,4,0,2020-06-26
Calaveras,30.0,0.0,0,0,2020-06-27
Calaveras,31.0,0.0,1,0,2020-06-28
Calaveras,32.0,0.0,1,0,2020-06-29
Calaveras,35.0,0.0,3,0,2020-06-30
Calaveras,37.0,0.0,2,0,2020-07-01
Calaveras,42.0,0.0,5,0,2020-07-02
Calaveras,44.0,0.0,2,0,2020-07-03
Calaveras,45.0,0.0,1,0,2020-07-04
Calaveras,45.0,0.0,0,0,2020-07-05
Calaveras,45.0,0.0,0,0,2020-07-06
Calaveras,58.0,0.0,13,0,2020-07-07
Calaveras,58.0,0.0,0,0,2020-07-08
Calaveras,59.0,0.0,1,0,2020-07-09
Calaveras,61.0,0.0,2,0,2020-07-10
Calaveras,62.0,0.0,1,0,2020-07-11
Calaveras,62.0,0.0,0,0,2020-07-12
Calaveras,63.0,0.0,1,0,2020-07-13
Calaveras,74.0,0.0,11,0,2020-07-14
Calaveras,75.0,0.0,1,0,2020-07-15
Calaveras,82.0,0.0,7,0,2020-07-16
Calaveras,86.0,0.0,4,0,2020-07-17
Calaveras,89.0,0.0,3,0,2020-07-18
Calaveras,89.0,0.0,0,0,2020-07-19
Calaveras,90.0,0.0,1,0,2020-07-20
Calaveras,96.0,1.0,6,1,2020-07-21
Calaveras,98.0,1.0,2,0,2020-07-22
Calaveras,102.0,1.0,4,0,2020-07-23
Calaveras,102.0,1.0,0,0,2020-07-24
Calaveras,103.0,1.0,1,0,2020-07-25
Calaveras,103.0,1.0,0,0,2020-07-26
Calaveras,103.0,1.0,0,0,2020-07-27
Calaveras,105.0,1.0,2,0,2020-07-28
Calaveras,107.0,1.0,2,0,2020-07-29
Calaveras,111.0,1.0,4,0,2020-07-30
Calaveras,112.0,1.0,1,0,2020-07-31
Calaveras,116.0,1.0,4,0,2020-08-01
Calaveras,116.0,1.0,0,0,2020-08-02
Calaveras,117.0,1.0,1,0,2020-08-03
Calaveras,116.0,1.0,-1,0,2020-08-04
Calaveras,116.0,1.0,0,0,2020-08-05
Calaveras,117.0,1.0,1,0,2020-08-06
Calaveras,119.0,1.0,2,0,2020-08-07
Alpine,1.0,0.0,1,0,2020-03-30
Alpine,1.0,0.0,0,0,2020-03-31
Alpine,1.0,0.0,0,0,2020-04-01
Alpine,1.0,0.0,0,0,2020-04-02
Alpine,1.0,0.0,0,0,2020-04-03
Alpine,1.0,0.0,0,0,2020-04-04
Alpine,1.0,0.0,0,0,2020-04-05
Alpine,1.0,0.0,0,0,2020-04-06
Alpine,1.0,0.0,0,0,2020-04-07
Alpine,1.0,0.0,0,0,2020-04-08
Alpine,1.0,0.0,0,0,2020-04-09
Alpine,1.0,0.0,0,0,2020-04-10
Alpine,1.0,0.0,0,0,2020-04-11
Alpine,1.0,0.0,0,0,2020-04-12
Alpine,1.0,0.0,0,0,2020-04-13
Alpine,1.0,0.0,0,0,2020-04-14
Alpine,1.0,0.0,0,0,2020-04-15
Alpine,1.0,0.0,0,0,2020-04-16
Alpine,1.0,0.0,0,0,2020-04-17
Alpine,1.0,0.0,0,0,2020-04-18
Alpine,1.0,0.0,0,0,2020-04-19
Alpine,1.0,0.0,0,0,2020-04-20
Alpine,1.0,0.0,0,0,2020-04-21
Alpine,1.0,0.0,0,0,2020-04-22
Alpine,1.0,0.0,0,0,2020-04-23
Alpine,1.0,0.0,0,0,2020-04-24
Alpine,1.0,0.0,0,0,2020-04-25
Alpine,1.0,0.0,0,0,2020-04-26
Alpine,1.0,0.0,0,0,2020-04-27
Alpine,1.0,0.0,0,0,2020-04-28
Alpine,1.0,0.0,0,0,2020-04-29
Alpine,1.0,0.0,0,0,2020-04-30
Alpine,1.0,0.0,0,0,2020-05-01
Alpine,1.0,0.0,0,0,2020-05-02
Alpine,1.0,0.0,0,0,2020-05-03
Alpine,1.0,0.0,0,0,2020-05-04
Alpine,1.0,0.0,0,0,2020-05-05
Alpine,1.0,0.0,0,0,2020-05-06
Alpine,1.0,0.0,0,0,2020-05-07
Alpine,1.0,0.0,0,0,2020-05-08
Alpine,1.0,0.0,0,0,2020-05-09
Alpine,1.0,0.0,0,0,2020-05-10
Alpine,1.0,0.0,0,0,2020-05-11
Alpine,1.0,0.0,0,0,2020-05-12
Alpine,1.0,0.0,0,0,2020-05-13
Alpine,1.0,0.0,0,0,2020-05-14
Alpine,1.0,0.0,0,0,2020-05-15
Alpine,1.0,0.0,0,0,2020-05-16
Alpine,1.0,0.0,0,0,2020-05-17
Alpine,1.0,0.0,0,0,2020-05-18
Alpine,1.0,0.0,0,0,2020-05-19
Alpine,1.0,0.0,0,0,2020-05-20
Alpine,1.0,0.0,0,0,2020-05-21
Alpine,1.0,0.0,0,0,2020-05-22
Alpine,1.0,0.0,0,0,2020-05-23
Alpine,1.0,0.0,0,0,2020-05-24
Alpine,1.0,0.0,0,0,2020-05-25
Alpine,1.0,0.0,0,0,2020-05-26
Alpine,1.0,0.0,0,0,2020-05-27
Alpine,1.0,0.0,0,0,2020-05-28
Alpine,1.0,0.0,0,0,2020-05-29
Alpine,1.0,0.0,0,0,2020-05-30
Alpine,1.0,0.0,0,0,2020-05-31
Alpine,1.0,0.0,0,0,2020-06-01
Alpine,1.0,0.0,0,0,2020-06-02
Alpine,1.0,0.0,0,0,2020-06-03
Alpine,1.0,0.0,0,0,2020-06-04
Alpine,1.0,0.0,0,0,2020-06-05
Alpine,1.0,0.0,0,0,2020-06-06
Alpine,1.0,0.0,0,0,2020-06-07
Alpine,1.0,0.0,0,0,2020-06-08
Alpine,1.0,0.0,0,0,2020-06-09
Alpine,1.0,0.0,0,0,2020-06-10
Alpine,1.0,0.0,0,0,2020-06-11
Alpine,1.0,0.0,0,0,2020-06-12
Alpine,1.0,0.0,0,0,2020-06-13
Alpine,1.0,0.0,0,0,2020-06-14
Alpine,1.0,0.0,0,0,2020-06-15
Alpine,1.0,0.0,0,0,2020-06-16
Alpine,1.0,0.0,0,0,2020-06-17
Alpine,1.0,0.0,0,0,2020-06-18
Alpine,1.0,0.0,0,0,2020-06-19
Alpine,1.0,0.0,0,0,2020-06-20
Alpine,1.0,0.0,0,0,2020-06-21
Alpine,1.0,0.0,0,0,2020-06-22
Alpine,1.0,0.0,0,0,2020-06-23
Alpine,1.0,0.0,0,0,2020-06-24
Alpine,1.0,0.0,0,0,2020-06-25
Alpine,1.0,0.0,0,0,2020-06-26
Alpine,1.0,0.0,0,0,2020-06-27
Alpine,1.0,0.0,0,0,2020-06-28
Alpine,1.0,0.0,0,0,2020-06-29
Alpine,1.0,0.0,0,0,2020-06-30
Alpine,1.0,0.0,0,0,2020-07-01
Alpine,1.0,0.0,0,0,2020-07-02
Alpine,1.0,0.0,0,0,2020-07-03
Alpine,1.0,0.0,0,0,2020-07-04
Alpine,1.0,0.0,0,0,2020-07-05
Alpine,1.0,0.0,0,0,2020-07-06
Alpine,1.0,0.0,0,0,2020-07-07
Alpine,1.0,0.0,0,0,2020-07-08
Alpine,1.0,0.0,0,0,2020-07-09
Alpine,1.0,0.0,0,0,2020-07-10
Alpine,1.0,0.0,0,0,2020-07-11
Alpine,1.0,0.0,0,0,2020-07-12
Alpine,1.0,0.0,0,0,2020-07-13
Alpine,1.0,0.0,0,0,2020-07-14
Alpine,1.0,0.0,0,0,2020-07-15
Alpine,1.0,0.0,0,0,2020-07-16
Alpine,1.0,0.0,0,0,2020-07-17
Alpine,2.0,0.0,1,0,2020-07-18
Alpine,2.0,0.0,0,0,2020-07-19
Alpine,2.0,0.0,0,0,2020-07-20
Alpine,2.0,0.0,0,0,2020-07-21
Alpine,2.0,0.0,0,0,2020-07-22
Alpine,2.0,0.0,0,0,2020-07-23
Alpine,2.0,0.0,0,0,2020-07-24
Alpine,2.0,0.0,0,0,2020-07-25
Alpine,2.0,0.0,0,0,2020-07-26
Alpine,2.0,0.0,0,0,2020-07-27
Alpine,2.0,0.0,0,0,2020-07-28
Alpine,2.0,0.0,0,0,2020-07-29
Alpine,2.0,0.0,0,0,2020-07-30
Alpine,2.0,0.0,0,0,2020-07-31
Alpine,2.0,0.0,0,0,2020-08-01
Alpine,2.0,0.0,0,0,2020-08-02
Alpine,2.0,0.0,0,0,2020-08-03
Alpine,2.0,0.0,0,0,2020-08-04
Alpine,2.0,0.0,0,0,2020-08-05
Alpine,2.0,0.0,0,0,2020-08-06
Alpine,2.0,0.0,0,0,2020-08-07
Nevada,2.0,0.0,2,0,2020-03-18
Nevada,2.0,0.0,0,0,2020-03-19
Nevada,2.0,0.0,0,0,2020-03-20
Nevada,2.0,0.0,0,0,2020-03-21
Nevada,2.0,0.0,0,0,2020-03-22
Nevada,2.0,0.0,0,0,2020-03-23
Nevada,4.0,0.0,2,0,2020-03-24
Nevada,5.0,0.0,1,0,2020-03-25
Nevada,7.0,0.0,2,0,2020-03-26
Nevada,6.0,0.0,-1,0,2020-03-27
Nevada,11.0,0.0,5,0,2020-03-28
Nevada,13.0,0.0,2,0,2020-03-29
Nevada,14.0,0.0,1,0,2020-03-30
Nevada,15.0,0.0,1,0,2020-03-31
Nevada,15.0,0.0,0,0,2020-04-01
Nevada,17.0,0.0,2,0,2020-04-02
Nevada,19.0,1.0,2,1,2020-04-03
Nevada,19.0,1.0,0,0,2020-04-04
Nevada,19.0,1.0,0,0,2020-04-05
Nevada,19.0,1.0,0,0,2020-04-06
Nevada,20.0,1.0,1,0,2020-04-07
Nevada,21.0,1.0,1,0,2020-04-08
Nevada,23.0,1.0,2,0,2020-04-09
Nevada,23.0,1.0,0,0,2020-04-10
Nevada,24.0,1.0,1,0,2020-04-11
Nevada,24.0,1.0,0,0,2020-04-12
Nevada,24.0,1.0,0,0,2020-04-13
Nevada,34.0,1.0,10,0,2020-04-14
Nevada,34.0,1.0,0,0,2020-04-15
Nevada,34.0,1.0,0,0,2020-04-16
Nevada,34.0,1.0,0,0,2020-04-17
Nevada,34.0,1.0,0,0,2020-04-18
Nevada,34.0,1.0,0,0,2020-04-19
Nevada,34.0,1.0,0,0,2020-04-20
Nevada,36.0,1.0,2,0,2020-04-21
Nevada,36.0,1.0,0,0,2020-04-22
Nevada,36.0,1.0,0,0,2020-04-23
Nevada,36.0,1.0,0,0,2020-04-24
Nevada,37.0,1.0,1,0,2020-04-25
Nevada,37.0,1.0,0,0,2020-04-26
Nevada,39.0,1.0,2,0,2020-04-27
Nevada,41.0,1.0,2,0,2020-04-28
Nevada,41.0,1.0,0,0,2020-04-29
Nevada,41.0,1.0,0,0,2020-04-30
Nevada,41.0,1.0,0,0,2020-05-01
Nevada,41.0,1.0,0,0,2020-05-02
Nevada,41.0,1.0,0,0,2020-05-03
Nevada,41.0,1.0,0,0,2020-05-04
Nevada,41.0,1.0,0,0,2020-05-05
Nevada,41.0,1.0,0,0,2020-05-06
Nevada,41.0,1.0,0,0,2020-05-07
Nevada,41.0,1.0,0,0,2020-05-08
Nevada,41.0,1.0,0,0,2020-05-09
Nevada,41.0,1.0,0,0,2020-05-10
Nevada,41.0,1.0,0,0,2020-05-11
Nevada,41.0,1.0,0,0,2020-05-12
Nevada,41.0,1.0,0,0,2020-05-13
Nevada,41.0,1.0,0,0,2020-05-14
Nevada,41.0,1.0,0,0,2020-05-15
Nevada,41.0,1.0,0,0,2020-05-16
Nevada,41.0,1.0,0,0,2020-05-17
Nevada,41.0,1.0,0,0,2020-05-18
Nevada,41.0,1.0,0,0,2020-05-19
Nevada,41.0,1.0,0,0,2020-05-20
Nevada,41.0,1.0,0,0,2020-05-21
Nevada,41.0,1.0,0,0,2020-05-22
Nevada,41.0,1.0,0,0,2020-05-23
Nevada,41.0,1.0,0,0,2020-05-24
Nevada,41.0,1.0,0,0,2020-05-25
Nevada,41.0,1.0,0,0,2020-05-26
Nevada,41.0,1.0,0,0,2020-05-27
Nevada,41.0,1.0,0,0,2020-05-28
Nevada,41.0,1.0,0,0,2020-05-29
Nevada,41.0,1.0,0,0,2020-05-30
Nevada,41.0,1.0,0,0,2020-05-31
Nevada,41.0,1.0,0,0,2020-06-01
Nevada,41.0,1.0,0,0,2020-06-02
Nevada,43.0,1.0,2,0,2020-06-03
Nevada,49.0,1.0,6,0,2020-06-04
Nevada,50.0,1.0,1,0,2020-06-05
Nevada,50.0,1.0,0,0,2020-06-06
Nevada,50.0,1.0,0,0,2020-06-07
Nevada,50.0,1.0,0,0,2020-06-08
Nevada,50.0,1.0,0,0,2020-06-09
Nevada,50.0,1.0,0,0,2020-06-10
Nevada,50.0,1.0,0,0,2020-06-11
Nevada,52.0,1.0,2,0,2020-06-12
Nevada,52.0,1.0,0,0,2020-06-13
Nevada,52.0,1.0,0,0,2020-06-14
Nevada,52.0,1.0,0,0,2020-06-15
Nevada,53.0,1.0,1,0,2020-06-16
Nevada,57.0,1.0,4,0,2020-06-17
Nevada,68.0,1.0,11,0,2020-06-18
Nevada,71.0,1.0,3,0,2020-06-19
Nevada,73.0,1.0,2,0,2020-06-20
Nevada,79.0,1.0,6,0,2020-06-21
Nevada,79.0,1.0,0,0,2020-06-22
Nevada,81.0,1.0,2,0,2020-06-23
Nevada,92.0,1.0,11,0,2020-06-24
Nevada,92.0,1.0,0,0,2020-06-25
Nevada,101.0,1.0,9,0,2020-06-26
Nevada,102.0,1.0,1,0,2020-06-27
Nevada,103.0,1.0,1,0,2020-06-28
Nevada,110.0,1.0,7,0,2020-06-29
Nevada,114.0,1.0,4,0,2020-06-30
Nevada,115.0,1.0,1,0,2020-07-01
Nevada,118.0,1.0,3,0,2020-07-02
Nevada,125.0,1.0,7,0,2020-07-03
Nevada,125.0,1.0,0,0,2020-07-04
Nevada,141.0,1.0,16,0,2020-07-05
Nevada,146.0,1.0,5,0,2020-07-06
Nevada,150.0,1.0,4,0,2020-07-07
Nevada,156.0,1.0,6,0,2020-07-08
Nevada,156.0,1.0,0,0,2020-07-09
Nevada,161.0,1.0,5,0,2020-07-10
Nevada,163.0,1.0,2,0,2020-07-11
Nevada,166.0,1.0,3,0,2020-07-12
Nevada,172.0,1.0,6,0,2020-07-13
Nevada,180.0,1.0,8,0,2020-07-14
Nevada,185.0,1.0,5,0,2020-07-15
Nevada,191.0,1.0,6,0,2020-07-16
Nevada,200.0,1.0,9,0,2020-07-17
Nevada,204.0,1.0,4,0,2020-07-18
Nevada,210.0,1.0,6,0,2020-07-19
Nevada,218.0,1.0,8,0,2020-07-20
Nevada,228.0,1.0,10,0,2020-07-21
Nevada,239.0,1.0,11,0,2020-07-22
Nevada,247.0,1.0,8,0,2020-07-23
Nevada,255.0,1.0,8,0,2020-07-24
Nevada,257.0,1.0,2,0,2020-07-25
Nevada,261.0,1.0,4,0,2020-07-26
Nevada,268.0,1.0,7,0,2020-07-27
Nevada,278.0,1.0,10,0,2020-07-28
Nevada,288.0,1.0,10,0,2020-07-29
Nevada,292.0,1.0,4,0,2020-07-30
Nevada,302.0,1.0,10,0,2020-07-31
Nevada,305.0,1.0,3,0,2020-08-01
Nevada,314.0,1.0,9,0,2020-08-02
Nevada,315.0,1.0,1,0,2020-08-03
Nevada,322.0,1.0,7,0,2020-08-04
Nevada,327.0,1.0,5,0,2020-08-05
Nevada,321.0,1.0,-6,0,2020-08-06
Nevada,324.0,1.0,3,0,2020-08-07
Butte,0.0,0.0,0,0,2020-03-18
Butte,0.0,0.0,0,0,2020-03-19
Butte,0.0,0.0,0,0,2020-03-20
Butte,1.0,0.0,1,0,2020-03-21
Butte,1.0,0.0,0,0,2020-03-22
Butte,2.0,0.0,1,0,2020-03-23
Butte,3.0,0.0,1,0,2020-03-24
Butte,4.0,0.0,1,0,2020-03-25
Butte,4.0,0.0,0,0,2020-03-26
Butte,4.0,0.0,0,0,2020-03-27
Butte,4.0,0.0,0,0,2020-03-28
Butte,4.0,0.0,0,0,2020-03-29
Butte,5.0,0.0,1,0,2020-03-30
Butte,6.0,0.0,1,0,2020-03-31
Butte,6.0,0.0,0,0,2020-04-01
Butte,7.0,0.0,1,0,2020-04-02
Butte,8.0,0.0,1,0,2020-04-03
Butte,10.0,0.0,2,0,2020-04-04
Butte,10.0,0.0,0,0,2020-04-05
Butte,11.0,0.0,1,0,2020-04-06
Butte,11.0,0.0,0,0,2020-04-07
Butte,11.0,0.0,0,0,2020-04-08
Butte,12.0,0.0,1,0,2020-04-09
Butte,13.0,0.0,1,0,2020-04-10
Butte,13.0,0.0,0,0,2020-04-11
Butte,13.0,0.0,0,0,2020-04-12
Butte,13.0,0.0,0,0,2020-04-13
Butte,13.0,0.0,0,0,2020-04-14
Butte,14.0,0.0,1,0,2020-04-15
Butte,15.0,0.0,1,0,2020-04-16
Butte,15.0,0.0,0,0,2020-04-17
Butte,15.0,0.0,0,0,2020-04-18
Butte,15.0,0.0,0,0,2020-04-19
Butte,15.0,0.0,0,0,2020-04-20
Butte,15.0,0.0,0,0,2020-04-21
Butte,15.0,0.0,0,0,2020-04-22
Butte,15.0,0.0,0,0,2020-04-23
Butte,15.0,0.0,0,0,2020-04-24
Butte,16.0,0.0,1,0,2020-04-25
Butte,16.0,0.0,0,0,2020-04-26
Butte,16.0,0.0,0,0,2020-04-27
Butte,16.0,0.0,0,0,2020-04-28
Butte,16.0,0.0,0,0,2020-04-29
Butte,16.0,0.0,0,0,2020-04-30
Butte,17.0,0.0,1,0,2020-05-01
Butte,17.0,0.0,0,0,2020-05-02
Butte,17.0,0.0,0,0,2020-05-03
Butte,16.0,0.0,-1,0,2020-05-04
Butte,19.0,0.0,3,0,2020-05-05
Butte,19.0,0.0,0,0,2020-05-06
Butte,19.0,0.0,0,0,2020-05-07
Butte,18.0,0.0,-1,0,2020-05-08
Butte,18.0,0.0,0,0,2020-05-09
Butte,18.0,0.0,0,0,2020-05-10
Butte,19.0,0.0,1,0,2020-05-11
Butte,20.0,0.0,1,0,2020-05-12
Butte,21.0,0.0,1,0,2020-05-13
Butte,22.0,0.0,1,0,2020-05-14
Butte,22.0,0.0,0,0,2020-05-15
Butte,22.0,0.0,0,0,2020-05-16
Butte,23.0,0.0,1,0,2020-05-17
Butte,24.0,0.0,1,0,2020-05-18
Butte,25.0,0.0,1,0,2020-05-19
Butte,30.0,0.0,5,0,2020-05-20
Butte,31.0,0.0,1,0,2020-05-21
Butte,34.0,0.0,3,0,2020-05-22
Butte,34.0,0.0,0,0,2020-05-23
Butte,35.0,0.0,1,0,2020-05-24
Butte,37.0,0.0,2,0,2020-05-25
Butte,37.0,0.0,0,0,2020-05-26
Butte,40.0,0.0,3,0,2020-05-27
Butte,40.0,0.0,0,0,2020-05-28
Butte,41.0,0.0,1,0,2020-05-29
Butte,44.0,0.0,3,0,2020-05-30
Butte,51.0,0.0,7,0,2020-05-31
Butte,50.0,0.0,-1,0,2020-06-01
Butte,51.0,1.0,1,1,2020-06-02
Butte,53.0,1.0,2,0,2020-06-03
Butte,57.0,1.0,4,0,2020-06-04
Butte,61.0,1.0,4,0,2020-06-05
Butte,63.0,1.0,2,0,2020-06-06
Butte,64.0,1.0,1,0,2020-06-07
Butte,68.0,1.0,4,0,2020-06-08
Butte,70.0,1.0,2,0,2020-06-09
Butte,71.0,1.0,1,0,2020-06-10
Butte,72.0,1.0,1,0,2020-06-11
Butte,71.0,1.0,-1,0,2020-06-12
Butte,72.0,1.0,1,0,2020-06-13
Butte,78.0,1.0,6,0,2020-06-14
Butte,78.0,1.0,0,0,2020-06-15
Butte,79.0,1.0,1,0,2020-06-16
Butte,81.0,1.0,2,0,2020-06-17
Butte,88.0,1.0,7,0,2020-06-18
Butte,91.0,1.0,3,0,2020-06-19
Butte,94.0,1.0,3,0,2020-06-20
Butte,97.0,1.0,3,0,2020-06-21
Butte,104.0,1.0,7,0,2020-06-22
Butte,111.0,1.0,7,0,2020-06-23
Butte,119.0,1.0,8,0,2020-06-24
Butte,128.0,2.0,9,1,2020-06-25
Butte,136.0,2.0,8,0,2020-06-26
Butte,138.0,2.0,2,0,2020-06-27
Butte,154.0,2.0,16,0,2020-06-28
Butte,168.0,2.0,14,0,2020-06-29
Butte,177.0,2.0,9,0,2020-06-30
Butte,186.0,2.0,9,0,2020-07-01
Butte,199.0,3.0,13,1,2020-07-02
Butte,212.0,3.0,13,0,2020-07-03
Butte,224.0,3.0,12,0,2020-07-04
Butte,248.0,3.0,24,0,2020-07-05
Butte,257.0,3.0,9,0,2020-07-06
Butte,269.0,3.0,12,0,2020-07-07
Butte,281.0,4.0,12,1,2020-07-08
Butte,295.0,4.0,14,0,2020-07-09
Butte,318.0,4.0,23,0,2020-07-10
Butte,325.0,4.0,7,0,2020-07-11
Butte,341.0,4.0,16,0,2020-07-12
Butte,354.0,4.0,13,0,2020-07-13
Butte,382.0,4.0,28,0,2020-07-14
Butte,420.0,4.0,38,0,2020-07-15
Butte,465.0,4.0,45,0,2020-07-16
Butte,497.0,4.0,32,0,2020-07-17
Butte,551.0,4.0,54,0,2020-07-18
Butte,555.0,4.0,4,0,2020-07-19
Butte,586.0,5.0,31,1,2020-07-20
Butte,659.0,5.0,73,0,2020-07-21
Butte,694.0,5.0,35,0,2020-07-22
Butte,726.0,5.0,32,0,2020-07-23
Butte,751.0,5.0,25,0,2020-07-24
Butte,810.0,5.0,59,0,2020-07-25
Butte,822.0,5.0,12,0,2020-07-26
Butte,843.0,7.0,21,2,2020-07-27
Butte,857.0,7.0,14,0,2020-07-28
Butte,889.0,7.0,32,0,2020-07-29
Butte,915.0,7.0,26,0,2020-07-30
Butte,925.0,7.0,10,0,2020-07-31
Butte,976.0,7.0,51,0,2020-08-01
Butte,987.0,7.0,11,0,2020-08-02
Butte,989.0,7.0,2,0,2020-08-03
Butte,1011.0,8.0,22,1,2020-08-04
Butte,1038.0,8.0,27,0,2020-08-05
Butte,1060.0,8.0,22,0,2020-08-06
Butte,1092.0,8.0,32,0,2020-08-07
Santa Cruz,11.0,0.0,11,0,2020-03-18
Santa Cruz,13.0,0.0,2,0,2020-03-19
Santa Cruz,13.0,0.0,0,0,2020-03-20
Santa Cruz,17.0,0.0,4,0,2020-03-21
Santa Cruz,19.0,0.0,2,0,2020-03-22
Santa Cruz,21.0,0.0,2,0,2020-03-23
Santa Cruz,22.0,0.0,1,0,2020-03-24
Santa Cruz,26.0,0.0,4,0,2020-03-25
Santa Cruz,30.0,0.0,4,0,2020-03-26
Santa Cruz,31.0,0.0,1,0,2020-03-27
Santa Cruz,31.0,0.0,0,0,2020-03-28
Santa Cruz,33.0,1.0,2,1,2020-03-29
Santa Cruz,36.0,1.0,3,0,2020-03-30
Santa Cruz,40.0,1.0,4,0,2020-03-31
Santa Cruz,44.0,1.0,4,0,2020-04-01
Santa Cruz,49.0,1.0,5,0,2020-04-02
Santa Cruz,52.0,1.0,3,0,2020-04-03
Santa Cruz,56.0,1.0,4,0,2020-04-04
Santa Cruz,59.0,1.0,3,0,2020-04-05
Santa Cruz,65.0,1.0,6,0,2020-04-06
Santa Cruz,67.0,1.0,2,0,2020-04-07
Santa Cruz,69.0,1.0,2,0,2020-04-08
Santa Cruz,73.0,1.0,4,0,2020-04-09
Santa Cruz,75.0,1.0,2,0,2020-04-10
